,ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude,geometry
8418,ID,Indonesia,14525,108311,Ratahan,"Ratahan, Bentenan",45000,4,N,xmm,"Malay, Manado",5,1,Christianity,90,7,17,A008,Malay Peoples,232,C0140,Minahasa-Sangir of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,1.06996,124.85159,
8419,ID,Indonesia,14529,108327,Rawas,Rawas,224000,1,Y,mui,Musi,3,6,Islam,0,0,17,A008,Malay Peoples,241,C0149,Musi of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,4,Y,-2.88876,102.76718,
8420,ID,Indonesia,14537,108346,Rejang,Rejang,387000,1,Y,rej,Rejang,4,6,Islam,0.04,0.011,17,A008,Malay Peoples,233,C0141,Minangkabau-Rejang of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,8,Y,-3.28765,102.32631,
8421,ID,Indonesia,14540,108350,Rembong,Rembong,5600,4,N,reb,Rembong,1,6,Islam,10,3,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.50865,120.95689,
8422,ID,Indonesia,19298,115370,Retta,Retta,900,1,Y,ret,Reta,1,6,Islam,0,0,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-8.321888,124.34122,
8423,ID,Indonesia,14555,108372,Riantana,Riantana,2100,4,N,ran,Riantana,1,1,Christianity,65,3,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-7.51848,138.46035,
8424,ID,Indonesia,19497,115428,Ringgou,Ringgou,13000,4,N,rgu,Rikou,4,1,Christianity,80,5,17,A008,Malay Peoples,305,C0217,Timor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-10.56169,123.33353,
8425,ID,Indonesia,14562,108384,Riung,Riung,25000,2,N,riu,Riung,1,6,Islam,10,2,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.50515,121.15357,
8426,ID,Indonesia,14568,108395,Roma,Roma,2500,4,N,rmm,Roma,1,1,Christianity,60,5,17,A008,Malay Peoples,224,C0132,Maluku-Southern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-7.5961,127.42288,
8427,ID,Indonesia,19301,115373,Rongga,Rongga,4900,1,Y,ror,Rongga,1,6,Islam,5,0.5,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,N,-8.84504,120.70813,
8428,ID,Indonesia,15170,109685,Rongkong,Rongkong,49000,4,N,rob,Tae',1,1,Christianity,60,5,17,A008,Malay Peoples,152,C0056,Bugi-Makassar of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.58205,120.13914,
8429,ID,Indonesia,14575,108408,Roon,Roon,1600,4,N,rnn,Roon,1,4,Ethnic Religions,15,5,17,A008,Malay Peoples,215,C0123,Malay,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.37685,134.56047,
8430,ID,Indonesia,19494,115429,"Rotinese, Tii","Rotinese, Tii",25000,4,N,txq,Tii,4,1,Christianity,80,6,17,A008,Malay Peoples,305,C0217,Timor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-10.84166,122.98369,
8431,ID,Indonesia,14621,108485,Sa'ban,Sa'ban,1100,4,N,snv,Sa'ban,3,1,Christianity,70,8,17,A008,Malay Peoples,155,C0059,Borneo-Kalimantan,2,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,3.54714,115.817,
8432,ID,Indonesia,14625,108493,Sabu,"Sabu, Havunese",148000,2,N,hvn,Hawu,4,4,Ethnic Religions,9,2,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-9.915436568,120.6601593,
8433,ID,Indonesia,14642,108520,Sahu,"Sahu, Sau",12000,4,N,saj,Sahu,4,1,Christianity,65,5,17,A008,Malay Peoples,223,C0131,Maluku-Northern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,1.08574,127.48166,
8434,ID,Indonesia,14647,108528,Sajau Basap,Sajau Basap,11000,2,N,sjb,Sajau Basap,1,4,Ethnic Religions,25,2,17,A008,Malay Peoples,155,C0059,Borneo-Kalimantan,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,2.27278,117.35654,
8435,ID,Indonesia,14659,108544,Salas,"Salas, Liambata",90,4,N,bnf,Masiwang,1,1,Christianity,55,10,17,A008,Malay Peoples,222,C0130,Maluku-Central,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.14472,130.53129,
8436,ID,Indonesia,14661,108549,"Saleman, Hatue","Saleman, Hatue",7200,1,Y,sau,Saleman,3,6,Islam,5,1,17,A008,Malay Peoples,222,C0130,Maluku-Central,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,N,-2.86868,129.343,
8437,ID,Indonesia,14664,108557,"Saluan, Coastal","Saluan, Coastal",137000,2,N,loe,Saluan,5,6,Islam,20,0.2,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.00801,122.59698,
8438,ID,Indonesia,14665,108558,"Saluan, Kahumamaqon","Saluan, Kahumamaqon",2800,2,N,loe,Saluan,5,6,Islam,15,0.1,17,A008,Malay Peoples,198,C0103,Kaili-Tomini of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.748,121.3,
8439,ID,Indonesia,14670,108567,Samarkena,"Samarkena, Tamaja",700,4,N,tmj,Samarokena,1,1,Christianity,70,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.85799,138.34215,
8440,ID,Indonesia,14723,108641,Sanggau-Sekadau,Sanggau-Sekadau,111000,1,Y,scg,Sanggau,1,6,Islam,5,0.003,17,A008,Malay Peoples,155,C0059,Borneo-Kalimantan,1,2,"Asia, Southeast",ASI,Asia,Y,Y,2,N,-0.11982,110.2233,
8441,ID,Indonesia,14725,108643,Sangirese,"Sangir, Great Sangir",276000,5,N,sxn,Sangir,5,1,Christianity,60,12,17,A008,Malay Peoples,232,C0140,Minahasa-Sangir of Sulawesi,2,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,3.613033734,125.511276,
8442,ID,Indonesia,18748,114388,"Sangir, Siau","Sangir, Siau",79000,4,N,sxn,Sangir,5,1,Christianity,55,8.196,17,A008,Malay Peoples,232,C0140,Minahasa-Sangir of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,2.728620731,125.3711568,
8443,ID,Indonesia,15180,109700,"Sangir, Tagulandang","Sangir, Tagulandang",18000,5,N,sxn,Sangir,5,1,Christianity,60,12,17,A008,Malay Peoples,232,C0140,Minahasa-Sangir of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,2.338021856,125.3867259,
8444,ID,Indonesia,14755,108695,Saparua,Saparua,16000,5,N,spr,Saparua,0,1,Christianity,70,15,17,A008,Malay Peoples,222,C0130,Maluku-Central,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.561034,128.642202,
8445,ID,Indonesia,14759,108707,Sara,Sara,4900,4,N,sre,"Bakati', Sara",3,4,Ethnic Religions,30,6,17,A008,Malay Peoples,155,C0059,Borneo-Kalimantan,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,1.2116,109.54604,
8446,ID,Indonesia,14773,108732,Sarudu,Sarudu,5900,1,Y,sdu,Sarudu,1,6,Islam,0.5,0.2,17,A008,Malay Peoples,198,C0103,Kaili-Tomini of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,N,-1.70245,119.34263,
8447,ID,Indonesia,14776,108736,Sasak,Sasak,3266000,1,Y,sas,Sasak,4,6,Islam,0.013,0.013,17,A008,Malay Peoples,128,C0030,Bali-Sasak,1,2,"Asia, Southeast",ASI,Asia,Y,Y,65,Y,-8.58223,116.3492,
8448,ID,Indonesia,14778,108738,Sasawa,Sasawa,400,4,N,kwe,Kwerba,3,1,Christianity,70,3,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.161929795,138.3542196,
8449,ID,Indonesia,14787,108754,Sauri,Sauri,200,4,N,srt,Sauri,1,1,Christianity,70,3,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.39954,136.83599,
8450,ID,Indonesia,14788,108756,Sause,Sause,400,4,N,sao,Sause,1,1,Christianity,75,7,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.21787,139.59875,
8451,ID,Indonesia,14791,108759,Sawai,Sawai,16000,2,N,szw,Sawai,3,6,Islam,12,1.166,17,A008,Malay Peoples,223,C0131,Maluku-Northern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,0.13295,127.86555,
8452,ID,Indonesia,14792,108760,Saweru,Saweru,400,4,N,swr,Saweru,1,1,Christianity,65,4,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.91219,136.29548,
8453,ID,Indonesia,14793,108761,Sawila,Sawila,4000,4,N,swt,Sawila,1,1,Christianity,45,4,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.28996,125.07563,
8454,ID,Indonesia,18881,114804,Sawuy,Sawuy,5000,4,N,saw,Sawi,4,1,Christianity,85,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-5.99013,138.66952,
8455,ID,Indonesia,12167,103933,"Sea Dayak, Iban","Sea Dayak, Iban",19000,4,N,iba,Iban,5,1,Christianity,55,4,17,A008,Malay Peoples,155,C0059,Borneo-Kalimantan,3,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,0.86253,111.96627,
8456,ID,Indonesia,14806,108781,Seberuang,Seberuang,43000,2,N,sbx,Seberuang,1,4,Ethnic Religions,10,1,17,A008,Malay Peoples,155,C0059,Borneo-Kalimantan,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,0.23841,111.73891,
8457,ID,Indonesia,14812,108787,Sedoa,"Sedoa, Tawaelia",1000,4,N,tvw,Sedoa,4,1,Christianity,45,4,17,A008,Malay Peoples,198,C0103,Kaili-Tomini of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.35821,120.38396,
8458,ID,Indonesia,14815,108790,Segai,Segai,3500,4,N,sge,Segai,1,4,Ethnic Religions,5,3,17,A008,Malay Peoples,155,C0059,Borneo-Kalimantan,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,1.92121,116.94756,
8459,ID,Indonesia,14817,108792,Seget,Seget,1900,3,N,sbg,Seget,1,1,Christianity,62,2,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.34841,131.24084,
8460,ID,Indonesia,14819,108795,Seit Kaitetu,Seit Kaitetu,13000,1,Y,hik,Seit-Kaitetu,1,6,Islam,0,0,17,A008,Malay Peoples,222,C0130,Maluku-Central,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-3.60978,128.0651,
8461,ID,Indonesia,14822,108798,Sekar,Sekar,900,4,N,skz,Sekar,1,1,Christianity,90,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.65733,132.47045,
8462,ID,Indonesia,14825,108802,Seko Padang,"Seko Padang, Wono",7800,4,N,skx,Seko Padang,3,1,Christianity,85,5,17,A008,Malay Peoples,306,C0218,Toraja of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.15007,119.95563,
8463,ID,Indonesia,14826,108803,Seko Tengah,"Seko Tengah, Pewanean",3400,4,N,sko,Seko Tengah,1,1,Christianity,80,3,17,A008,Malay Peoples,152,C0056,Bugi-Makassar of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.22089,119.82168,
8464,ID,Indonesia,14830,108808,Selaru,Selaru,10000,4,N,slu,Selaru,4,1,Christianity,90,5,17,A008,Malay Peoples,224,C0132,Maluku-Southern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.19334,130.96183,
8465,ID,Indonesia,14831,108810,Selayar,Selayar,128000,1,Y,sly,Selayar,4,6,Islam,5,0.211,17,A008,Malay Peoples,152,C0056,Bugi-Makassar of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,3,N,-6.05885,120.50857,
8466,ID,Indonesia,14836,108816,Seluwasan,Seluwasan,3400,4,N,sws,Seluwasan,1,1,Christianity,80,4,17,A008,Malay Peoples,224,C0132,Maluku-Southern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-7.67227,131.22082,
8467,ID,Indonesia,14843,108825,Semendo,Semendo,251000,1,Y,pse,"Malay, Central",4,6,Islam,0.02,0.001,17,A008,Malay Peoples,266,C0177,Pasemah of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,5,Y,-4.103208708,103.6506499,
8468,ID,Indonesia,14844,108826,Semimi,"Semimi, Etna Bay",1400,4,N,etz,Semimi,0,1,Christianity,65,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.77269,134.49539,
8469,ID,Indonesia,14847,108830,Sempan,Sempan,1600,3,N,xse,Sempan,1,1,Christianity,64,2,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-4.8526,137.52924,
8470,ID,Indonesia,14853,108840,Senggi,Senggi,300,3,N,snu,Viid,0,1,Christianity,68,2,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.40295,140.80543,
8471,ID,Indonesia,14856,108846,Sentani,"Sentani, Buyaka",41000,2,N,set,Sentani,4,4,Ethnic Religions,20,2,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.59993,140.51954,
8472,ID,Indonesia,14863,108855,Serawai,Serawai,323000,1,Y,pse,"Malay, Central",4,6,Islam,3,0.621,17,A008,Malay Peoples,266,C0177,Pasemah of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,6,N,-4.13516,102.78718,
8473,ID,Indonesia,14870,108866,Serili,Serili,600,4,N,sve,Serili,0,1,Christianity,90,8,17,A008,Malay Peoples,224,C0132,Maluku-Southern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.11166,129.90331,
8474,ID,Indonesia,14871,108870,Serua,Serua,3000,4,N,abs,"Malay, Ambonese",3,1,Christianity,58,10,17,A008,Malay Peoples,215,C0123,Malay,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.209062381,128.9735392,
8475,ID,Indonesia,14873,108872,Serui-Laut,Serui-Laut,1600,4,N,seu,Serui-Laut,0,1,Christianity,95,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.87794,136.25628,
8476,ID,Indonesia,14928,108975,Siagha-Yenimu,"Siagha-Yenimu, Oser",4700,4,N,awy,"Awyu, Edera",1,4,Ethnic Religions,30,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-7.01549,139.89159,
8477,ID,Indonesia,14933,108981,Siang,Siang,18000,1,Y,sya,Siang,2,4,Ethnic Religions,5,0.2,17,A008,Malay Peoples,133,C0037,Barito of Kalimantan,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,N,-0.38356,114.70559,
8478,ID,Indonesia,14173,108998,Sikkanese,Sikkanese,247000,5,N,ski,Sika,1,1,Christianity,100,17,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.58784,122.56691,
8479,ID,Indonesia,14171,108996,Sikule,Sikule,28000,1,Y,skh,Sikule,1,6,Islam,0,0,17,A008,Malay Peoples,135,C0039,Batak-Nias of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,2.68567,95.95636,
8480,ID,Indonesia,14184,109018,Simeulue,Simeulue,44000,1,Y,smr,Simeulue,1,6,Islam,0.009,0.009,17,A008,Malay Peoples,101,C0002,Aceh of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,2.47862,96.37514,
8481,ID,Indonesia,14191,109026,Sindang Kelingi,Sindang Kelingi,68000,1,Y,liw,Col,1,6,Islam,0,0,17,A008,Malay Peoples,229,C0137,Melayu of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-3.42844,102.94309,
8482,ID,Indonesia,14968,109367,So'a,So'a,14000,4,N,ssq,So'a,1,1,Christianity,97,3,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.67731,121.0503,
8483,ID,Indonesia,14969,109368,Sobei,"Sobei, Biga",2300,4,N,sob,Sobei,0,1,Christianity,95,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.91346,138.74596,
8484,ID,Indonesia,14982,109391,Somahai,Somahai,2600,4,N,mqf,Momuna,4,1,Christianity,70,4,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-4.8923,139.27412,
8485,ID,Indonesia,15076,109532,Sowanda,"Sowanda, Wanja",300,4,N,sow,Sowanda,1,1,Christianity,80,10,19,A010,Pacific Islanders,244,C0152,New Guinea,2,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.42675,140.94745,
8486,ID,Indonesia,19629,114956,"Straits Chinese, Peranakan","Straits Chinese, Peranakan",36000,2,N,pea,"Indonesian, Peranakan",0,4,Ethnic Religions,35,1,11,A002,East Asian Peoples,161,C0065,Chinese,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-7.982,112.61857,
8487,ID,Indonesia,15111,109588,Sukubatong,"Sukubatong, Kimki",600,4,N,sbt,Kimki,2,1,Christianity,65,3,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-4.37526,140.90299,
8488,ID,Indonesia,14718,108631,Sula,Sula,89000,1,Y,szn,Sula,2,6,Islam,0,0,17,A008,Malay Peoples,222,C0130,Maluku-Central,1,2,"Asia, Southeast",ASI,Asia,Y,Y,2,Y,-2.09605,125.92869,
8489,ID,Indonesia,18768,114440,Sumba,Sumba,272000,5,N,xbr,Kambera,5,1,Christianity,98,25,17,A008,Malay Peoples,171,C0075,Flores-Sumba-Alor,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-9.8447,120.19976,
8490,ID,Indonesia,15119,109602,Sumbawa,Sumbawa,446000,1,Y,smw,Sumbawa,3,6,Islam,0.03,0.03,17,A008,Malay Peoples,128,C0030,Bali-Sasak,1,2,"Asia, Southeast",ASI,Asia,Y,Y,9,Y,-8.73171,117.35466,
8491,ID,Indonesia,15121,109604,Sunda,Sunda,37009000,1,Y,sun,Sunda,5,6,Islam,0.49,0.051,17,A008,Malay Peoples,293,C0204,Sunda-Betawi of Java,1,2,"Asia, Southeast",ASI,Asia,Y,Y,740,N,-6.911097849,107.6058584,
8492,ID,Indonesia,15142,109639,Suwawa,Suwawa,5500,1,Y,swu,Suwawa,0,6,Islam,0,0,17,A008,Malay Peoples,232,C0140,Minahasa-Sangir of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,0.48353,123.37291,
8493,ID,Indonesia,15157,109670,Tabaru,Tabaru,22000,4,N,tby,Tabaru,4,1,Christianity,70,5,17,A008,Malay Peoples,223,C0131,Maluku-Northern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,1.42117,127.58967,
8494,ID,Indonesia,10399,100456,Tabulahan,Tabulahan,9900,4,N,atq,Aralle-Tabulahan,4,1,Christianity,65,3,17,A008,Malay Peoples,152,C0056,Bugi-Makassar of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.79992,119.25189,
8495,ID,Indonesia,15196,109725,Taikat,Taikat,1100,3,N,aos,Taikat,1,1,Christianity,67,2,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.8844,140.77906,
8496,ID,Indonesia,15200,109731,Taje,"Taje, Petapa",500,1,Y,ind,Indonesian,5,6,Islam,0,0,17,A008,Malay Peoples,198,C0103,Kaili-Tomini of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-0.69123,120.07023,
8497,ID,Indonesia,15167,109682,Tajio,"Tajio, Kasimbar",11000,2,N,tdj,Tajio,3,6,Islam,12,2,17,A008,Malay Peoples,198,C0103,Kaili-Tomini of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-0.10549,120.00893,
8498,ID,Indonesia,15213,109753,Talaud,Talaud,106000,4,N,tld,Talaud,5,1,Christianity,60,8,17,A008,Malay Peoples,232,C0140,Minahasa-Sangir of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,4.38693,126.7776,
8499,ID,Indonesia,15215,109757,Taliabo-Mangei,Taliabo-Mangei,9000,4,N,tlv,Taliabu,2,1,Christianity,62,7.5,17,A008,Malay Peoples,223,C0131,Maluku-Northern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.7931,124.92178,
8500,ID,Indonesia,15219,109764,Taloki,Taloki,600,1,Y,tlk,Taloki,0,6,Islam,0,0,17,A008,Malay Peoples,153,C0057,Bungku-Bajau,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-4.64977,122.86925,
8501,ID,Indonesia,15218,109762,Talondo,Talondo,1300,4,N,tln,Talondo',1,1,Christianity,70,3,17,A008,Malay Peoples,306,C0218,Toraja of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.45222,119.34945,
8502,ID,Indonesia,15222,109771,Tamagario,"Tamagario, Buru",5500,4,N,tcg,Tamagario,1,1,Christianity,75,6,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-6.52651,138.96496,
8503,ID,Indonesia,15225,109774,Tamiang,Tamiang,45000,1,Y,zlm,Malay,5,6,Islam,0,0,17,A008,Malay Peoples,101,C0002,Aceh of Sumatra,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,4.184776856,97.81963754,
8504,ID,Indonesia,15235,109792,Tamilouw,"Tamilouw, Sepa",3900,4,N,spb,Sepa,1,6,Islam,10,3,17,A008,Malay Peoples,222,C0130,Maluku-Central,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.36682,129.24344,
8505,ID,Indonesia,15243,109803,Tanahmerah,"Tanahmerah, Sumeri",1000,4,N,tcm,Tanahmerah,1,1,Christianity,70,3,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.54874,133.17728,
8506,ID,Indonesia,18958,114389,Tangko,Tangko,100,4,N,tkx,Tangko,2,1,Christianity,70,4,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-5.13746,140.2859,
8507,ID,Indonesia,15250,109817,Tanglapui,Tanglapui,6700,4,N,tpg,Kula,1,1,Christianity,55,8,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-8.2315,124.99451,
8508,ID,Indonesia,15261,109839,"Taori-Kei, Kaiy","Taori-Kei, Kaiy",300,4,N,tcq,Kaiy,1,1,Christianity,64,3,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.96603,138.24994,
8509,ID,Indonesia,15262,109840,Taori-So,"Taori-So, Doutai",500,4,N,tds,Doutai,2,1,Christianity,70,6,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.23365,138.23028,
8510,ID,Indonesia,15269,109852,"Tarangan, East","Tarangan, East",6700,4,N,tre,"Tarangan, East",1,1,Christianity,60,3,17,A008,Malay Peoples,224,C0132,Maluku-Southern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-6.68361,134.32907,
8511,ID,Indonesia,15270,109853,"Tarangan, West","Tarangan, West",8700,4,N,txn,"Tarangan, West",3,1,Christianity,65,3,17,A008,Malay Peoples,224,C0132,Maluku-Southern,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-6.51673,134.16913,
8512,ID,Indonesia,15275,109864,Tarpia,Tarpia,800,4,N,tpf,Tarpia,0,1,Christianity,90,4,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.36751,140.04865,
8513,ID,Indonesia,15292,109887,Taurap,"Taurap, Burmeso",300,4,N,bzu,Burmeso,1,1,Christianity,60,5,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.49202,138.20817,
8514,ID,Indonesia,15293,109889,Tause,Tause,500,4,N,tad,Tause,2,1,Christianity,55,4,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.87632,136.69004,
8515,ID,Indonesia,15295,109891,Tausug,"Tausug, Joloano Sulu",21000,1,Y,tsg,Tausug,4,6,Islam,0.5,0.33,17,A008,Malay Peoples,167,C0071,"Filipino, Muslim",3,2,"Asia, Southeast",ASI,Asia,Y,N,1,N,3.697,117.377,
8516,ID,Indonesia,15303,109902,"Taworta, Dabra","Taworta, Dabra",400,3,N,tbp,Diebroud,2,1,Christianity,65,2,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.31531,138.83044,
8517,ID,Indonesia,15452,109981,Te'un,Te'un,1800,4,N,abs,"Malay, Ambonese",3,1,Christianity,60,4,17,A008,Malay Peoples,222,C0130,Maluku-Central,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-3.205001431,128.9693781,
8518,ID,Indonesia,15317,109918,Tefaro,Tefaro,100,4,N,tfo,Tefaro,1,1,Christianity,60,3,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-2.40719,136.78098,
8519,ID,Indonesia,15318,109919,Tehit,Tehit,13000,4,N,kps,Tehit,3,1,Christianity,70,4,19,A010,Pacific Islanders,244,C0152,New Guinea,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,-1.34813,131.97475,
